ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Annotation GO Count,Annotation GO ID,Annotation GO Term,Annotation GO Category,Enzyme Code,Enzyme Name,InterPro Accession,InterPro Type,InterPro Name,InterPro Signatures
Potra2n7c16491,353.75645579934996,0.7885556026952222,0.1218421507095773,6.471944217193126,9.67498426233012e-11,1.069594851969703e-7,6,GO:0002151|GO:0005515|GO:0016301|GO:0016310|GO:0031011|GO:0071339,G-quadruplex RNA binding|protein binding|kinase activity|phosphorylation|Ino80 complex|MLL1 complex,Molecular Function|Molecular Function|Molecular Function|Biological Process|Cellular Component|Cellular Component,NA,NA,IPR001611|IPR032675|IPR001611|IPR032675|noIPR|noIPR|IPR001611|IPR001611|IPR001611|IPR001611|IPR001611|IPR001611|IPR001611|noIPR,REPEAT|HOMOLOGOUS_SUPERFAMILY|REPEAT|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|REPEAT|REPEAT|REPEAT|REPEAT|REPEAT|REPEAT|REPEAT|REPEAT,Leucine-rich repeat|Leucine-rich repeat domain superfamily|Leucine-rich repeat|Leucine-rich repeat domain superfamily|Leucine-rich repeat domain superfamily|Leucine-rich repeat domain superfamily|Leucine-rich repeat|Leucine-rich repeat|Leucine-rich repeat|Leucine-rich repeat|Leucine-rich repeat|Leucine-rich repeat|Leucine-rich repeat|Leucine-rich repeat,PF13855 (PFAM)|G3DSA:3.80.10.10 (GENE3D)|PF00560 (PFAM)|G3DSA:3.80.10.10 (GENE3D)|PTHR27008:SF197 (PANTHER)|PTHR27008 (PANTHER)|PS51450 (PROSITE_PROFILES)|PS51450 (PROSITE_PROFILES)|PS51450 (PROSITE_PROFILES)|PS51450 (PROSITE_PROFILES)|PS51450 (PROSITE_PROFILES)|PS51450 (PROSITE_PROFILES)|PS51450 (PROSITE_PROFILES)|SSF52058 (SUPERFAMILY)
Potra2n7c16508,4874.298561805066,0.5351871089872033,0.12500536393597042,4.281313154380592,1.8579368526729047e-5,0.0012503163862630142,8,GO:0003777|GO:0005524|GO:0005871|GO:0005874|GO:0007018|GO:0008017|GO:0016887|GO:0045298,microtubule motor activity|ATP binding|kinesin complex|microtubule|microtubule-based movement|microtubule binding|ATPase activity|tubulin complex,Molecular Function|Molecular Function|Cellular Component|Cellular Component|Biological Process|Molecular Function|Molecular Function|Cellular Component,EC:3.6.1.3|EC:3.6.1.15,Adenosinetriphosphatase|Nucleoside-triphosphate phosphatase,noIPR|noIPR|noIPR|IPR001752|IPR001752|IPR036961|IPR021881|noIPR|noIPR|noIPR|IPR027640|IPR019821|IPR001752|noIPR|IPR027417,HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|DOMAIN|DOMAIN|HOMOLOGOUS_SUPERFAMILY|DOMAIN|DOMAIN|DOMAIN|DOMAIN|FAMILY|CONSERVED_SITE|DOMAIN|DOMAIN|HOMOLOGOUS_SUPERFAMILY,"SNARE|SNARE|SNARE|Kinesin motor domain|Kinesin motor domain|Kinesin motor domain superfamily|NPK1-activating kinesin-like protein, C-terminal|NPK1-activating kinesin-like protein, C-terminal|NPK1-activating kinesin-like protein, C-terminal|NPK1-activating kinesin-like protein, C-terminal|Kinesin-like protein|Kinesin motor domain, conserved site|Kinesin motor domain|Kinesin motor domain|P-loop containing nucleoside triphosphate hydrolase",Coil (COILS)|Coil (COILS)|Coil (COILS)|PR00380 (PRINTS)|PF00225 (PFAM)|G3DSA:3.40.850.10 (GENE3D)|PF11995 (PFAM)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|PTHR24115:SF812 (PANTHER)|PTHR24115 (PANTHER)|PS00411 (PROSITE_PATTERNS)|PS50067 (PROSITE_PROFILES)|cd01374 (CDD)|SSF52540 (SUPERFAMILY)
Potra2n7c16586,372.6603352576625,0.6269185676473065,0.1184759169885599,5.291527456232663,1.2129897538733453e-7,3.018981577308817e-5,NA,NA,NA,NA,NA,NA,noIPR|noIPR,FAMILY|FAMILY,WAT1-related protein|WAT1-related protein,PTHR33696 (PANTHER)|PTHR33696:SF2 (PANTHER)
Potra2n81s34481,1151.2819822905738,0.5314813675382373,0.08406282466355897,6.32243051152947,2.574808226006214e-10,2.193637577471679e-7,3,GO:0004190|GO:0006508|GO:0016021,aspartic-type endopeptidase activity|proteolysis|integral component of membrane,Molecular Function|Biological Process|Cellular Component,EC:3.4.23,Acting on peptide bonds (peptidases),IPR006634|noIPR|noIPR|IPR006634,DOMAIN|DOMAIN|DOMAIN|DOMAIN,TRAM/LAG1/CLN8 homology domain|TRAM/LAG1/CLN8 homology domain|TRAM/LAG1/CLN8 homology domain|TRAM/LAG1/CLN8 homology domain,PF03798 (PFAM)|PTHR13439:SF62 (PANTHER)|PTHR13439 (PANTHER)|PS50922 (PROSITE_PROFILES)
Potra2n8c16654,38.94133282185283,-2.4221468126936454,0.6515596896739503,-3.7174595836426314,2.01236167676107e-4,0.006903149666769387,15,GO:0003676|GO:0004372|GO:0005739|GO:0006565|GO:0008168|GO:0008270|GO:0016021|GO:0019264|GO:0030170|GO:0032259|GO:0035999|GO:0046655|GO:0050897|GO:0070905|GO:1904482,nucleic acid binding|glycine hydroxymethyltransferase activity|mitochondrion|L-serine catabolic process|methyltransferase activity|zinc ion binding|integral component of membrane|glycine biosynthetic process from serine|pyridoxal phosphate binding|methylation|tetrahydrofolate interconversion|folic acid metabolic process|cobalt ion binding|serine binding|cellular response to tetrahydrofolate,Molecular Function|Molecular Function|Cellular Component|Biological Process|Molecular Function|Molecular Function|Cellular Component|Biological Process|Molecular Function|Biological Process|Biological Process|Biological Process|Molecular Function|Molecular Function|Biological Process,EC:2.1.2.1,Glycine hydroxymethyltransferase,noIPR|IPR015422|IPR039429|noIPR|IPR001085|IPR015424,HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|DOMAIN|DOMAIN|FAMILY|HOMOLOGOUS_SUPERFAMILY,Osmotin/thaumatin-like superfamily|Pyridoxal phosphate-dependent transferase domain 1|Serine hydroxymethyltransferase-like domain|Serine hydroxymethyltransferase-like domain|Serine hydroxymethyltransferase|Pyridoxal phosphate-dependent transferase,Coil (COILS)|G3DSA:3.90.1150.10 (GENE3D)|PF00464 (PFAM)|PTHR11680:SF40 (PANTHER)|PTHR11680 (PANTHER)|SSF53383 (SUPERFAMILY)
Potra2n8c16683,4886.79770596984,0.5036330104822092,0.13320005808754642,3.7810269583455725,1.5618275879288602e-4,0.005883680765342207,2,GO:0008375|GO:0016021,acetylglucosaminyltransferase activity|integral component of membrane,Molecular Function|Cellular Component,NA,NA,IPR003406|noIPR|noIPR,FAMILY|FAMILY|FAMILY,"Glycosyl transferase, family 14|Glycosyl transferase, family 14|Glycosyl transferase, family 14",PF02485 (PFAM)|PTHR45719:SF11 (PANTHER)|PTHR45719 (PANTHER)
Potra2n8c17114,392.9890596070893,0.7112313591816666,0.16833729791272878,4.22503727932232,2.3890122680010292e-5,0.0015119717356711657,NA,NA,NA,NA,NA,NA,noIPR|noIPR|noIPR,HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY,Nucleotide-diphospho-sugar transferases|Nucleotide-diphospho-sugar transferases|Nucleotide-diphospho-sugar transferases,mobidb-lite (MOBIDB_LITE)|PTHR36375 (PANTHER)|PTHR36375:SF1 (PANTHER)
Potra2n8c17121,74.75823638415426,-0.8698546054079552,0.2336807653908973,-3.72240566720533,1.9733364295776985e-4,0.006832791938261736,5,GO:0003723|GO:0008173|GO:0030488|GO:0051536|GO:0070475,RNA binding|RNA methyltransferase activity|tRNA methylation|iron-sulfur cluster binding|rRNA base methylation,Molecular Function|Molecular Function|Biological Process|Molecular Function|Biological Process,NA,NA,IPR013785|noIPR|IPR007197|IPR027492|IPR004383|IPR040072|IPR027492|noIPR|noIPR,HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|DOMAIN|FAMILY|FAMILY|FAMILY|FAMILY|FAMILY|FAMILY,Aldolase-type TIM barrel|Aldolase-type TIM barrel|Radical SAM|Dual-specificity RNA methyltransferase RlmN|Ribosomal RNA large subunit methyltransferase RlmN/Cfr|Methyltransferase (Class A)|Dual-specificity RNA methyltransferase RlmN|Dual-specificity RNA methyltransferase RlmN|Dual-specificity RNA methyltransferase RlmN,G3DSA:3.20.20.70 (GENE3D)|G3DSA:1.10.150.530 (GENE3D)|PF04055 (PFAM)|TIGR00048 (TIGRFAM)/SFLDF00275 (SFLD)/SFLDG01062 (SFLD)|PTHR30544:SF6 (PANTHER)|PTHR30544 (PANTHER)|MF_01849 (HAMAP)|cd01335 (CDD)|SSF102114 (SUPERFAMILY)
Potra2n8c17136,573.3444477536058,-0.5374955313743951,0.12967461875490854,-4.144955555182994,3.398796258937869e-5,0.001921278346927186,1,GO:0003723,RNA binding,Molecular Function,NA,NA,IPR001313|IPR011989|IPR012940|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|IPR001313|IPR001313|IPR001313|IPR001313|IPR001313|IPR001313|IPR001313|IPR033133|IPR001313|IPR033712|IPR016024,REPEAT|HOMOLOGOUS_SUPERFAMILY|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|REPEAT|REPEAT|REPEAT|REPEAT|REPEAT|REPEAT|REPEAT|DOMAIN|REPEAT|DOMAIN|HOMOLOGOUS_SUPERFAMILY,"Pumilio RNA-binding repeat|Armadillo-like helical|Nucleic acid binding NABP|Nucleic acid binding NABP|Nucleic acid binding NABP|Nucleic acid binding NABP|Nucleic acid binding NABP|Nucleic acid binding NABP|Nucleic acid binding NABP|Nucleic acid binding NABP|Nucleic acid binding NABP|Pumilio RNA-binding repeat|Pumilio RNA-binding repeat|Pumilio RNA-binding repeat|Pumilio RNA-binding repeat|Pumilio RNA-binding repeat|Pumilio RNA-binding repeat|Pumilio RNA-binding repeat|Pumilio homology domain|Pumilio RNA-binding repeat|Pumilio, RNA binding domain|Armadillo-type fold",PF00806 (PFAM)|G3DSA:1.25.10.10 (GENE3D)|PF07990 (PFAM)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|PTHR12537:SF128 (PANTHER)|PTHR12537:SF128 (PANTHER)|PTHR12537 (PANTHER)|PS50302 (PROSITE_PROFILES)|PS50302 (PROSITE_PROFILES)|PS50302 (PROSITE_PROFILES)|PS50302 (PROSITE_PROFILES)|PS50302 (PROSITE_PROFILES)|PS50302 (PROSITE_PROFILES)|PS50302 (PROSITE_PROFILES)|PS50303 (PROSITE_PROFILES)|PS50302 (PROSITE_PROFILES)|cd07920 (CDD)|SSF48371 (SUPERFAMILY)
Potra2n8c17159,2985.453732784454,0.5204072810438183,0.1065991316455257,4.881909195792791,1.050636368941536e-6,1.5173585982814226e-4,10,GO:0004326|GO:0005524|GO:0005739|GO:0005829|GO:0006536|GO:0006730|GO:0043531|GO:0046656|GO:0046872|GO:0046901,tetrahydrofolylpolyglutamate synthase activity|ATP binding|mitochondrion|cytosol|glutamate metabolic process|one-carbon metabolic process|ADP binding|folic acid biosynthetic process|metal ion binding|tetrahydrofolylpolyglutamate biosynthetic process,Molecular Function|Molecular Function|Cellular Component|Cellular Component|Biological Process|Biological Process|Molecular Function|Biological Process|Molecular Function|Biological Process,EC:6.3.2.17,Tetrahydrofolate synthase,IPR001645|IPR036565|IPR013221|noIPR|IPR001645|IPR018109|IPR018109|IPR036565|IPR036615,FAMILY|HOMOLOGOUS_SUPERFAMILY|DOMAIN|DOMAIN|FAMILY|CONSERVED_SITE|CONSERVED_SITE|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY,"Folylpolyglutamate synthetase|Mur-like, catalytic domain superfamily|Mur ligase, central|Mur ligase, central|Folylpolyglutamate synthetase|Folylpolyglutamate synthetase, conserved site|Folylpolyglutamate synthetase, conserved site|Mur-like, catalytic domain superfamily|Mur ligase, C-terminal domain superfamily",TIGR01499 (TIGRFAM)|G3DSA:3.40.1190.10 (GENE3D)|PF08245 (PFAM)|PTHR11136:SF10 (PANTHER)|PTHR11136 (PANTHER)|PS01012 (PROSITE_PATTERNS)|PS01011 (PROSITE_PATTERNS)|SSF53623 (SUPERFAMILY)|SSF53244 (SUPERFAMILY)
Potra2n8c17245,24812.742439369602,0.6154413400802267,0.14788062778319994,4.1617441669404664,3.158260636275426e-5,0.001836184549977348,8,GO:0000139|GO:0009414|GO:0009651|GO:0016021|GO:0045492|GO:0045893|GO:0050826|GO:1990538,"Golgi membrane|response to water deprivation|response to salt stress|integral component of membrane|xylan biosynthetic process|positive regulation of transcription, DNA-templated|response to freezing|xylan O-acetyltransferase activity",Cellular Component|Biological Process|Biological Process|Cellular Component|Biological Process|Biological Process|Biological Process|Molecular Function,NA,NA,IPR026057|IPR025846|noIPR|IPR029962|IPR029979,FAMILY|DOMAIN|DOMAIN|FAMILY|FAMILY,PC-Esterase|PMR5 N-terminal domain|PMR5 N-terminal domain|Trichome birefringence-like family|Protein ESKIMO 1,PF13839 (PFAM)|PF14416 (PFAM)|mobidb-lite (MOBIDB_LITE)|PTHR32285 (PANTHER)|PTHR32285:SF249 (PANTHER)
Potra2n8c17280,13581.610658084152,0.5307996647098168,0.10715138866426807,4.953735750200532,7.280205816453194e-7,1.1357818688568246e-4,10,GO:0004322|GO:0005507|GO:0005886|GO:0006826|GO:0015994|GO:0046274|GO:0048046|GO:0052716|GO:0055072|GO:0055114,ferroxidase activity|copper ion binding|plasma membrane|iron ion transport|chlorophyll metabolic process|lignin catabolic process|apoplast|hydroquinone:oxygen oxidoreductase activity|iron ion homeostasis|oxidation-reduction process,Molecular Function|Molecular Function|Cellular Component|Biological Process|Biological Process|Biological Process|Cellular Component|Molecular Function|Biological Process|Biological Process,EC:1.16.3.1|EC:1.16.3|EC:1.10.3|EC:1.10.3.2,Ferroxidase|Oxidizing metal ions|Acting on diphenols and related substances as donors|Laccase,IPR008972|IPR017761|IPR008972|IPR008972|IPR001117|IPR011706|IPR011707|noIPR|noIPR|IPR002355|IPR033138|IPR034285|IPR034288|IPR034289|IPR008972|IPR008972|IPR008972,HOMOLOGOUS_SUPERFAMILY|FAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|BINDING_SITE|CONSERVED_SITE|DOMAIN|DOMAIN|DOMAIN|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY,"Cupredoxin|Laccase|Cupredoxin|Cupredoxin|Multicopper oxidase, type 1|Multicopper oxidase, type 2|Multicopper oxidase, type 3|Multicopper oxidase, type 3|Multicopper oxidase, type 3|Multicopper oxidase, copper-binding site|Multicopper oxidases, conserved site|Laccase, second cupredoxin domain|Laccase, first cupredoxin domain|Laccase, third cupredoxin domain|Cupredoxin|Cupredoxin|Cupredoxin",G3DSA:2.60.40.420 (GENE3D)|TIGR03389 (TIGRFAM)|G3DSA:2.60.40.420 (GENE3D)|G3DSA:2.60.40.420 (GENE3D)|PF00394 (PFAM)|PF07731 (PFAM)|PF07732 (PFAM)|PTHR11709 (PANTHER)|PTHR11709:SF285 (PANTHER)|PS00080 (PROSITE_PATTERNS)|PS00079 (PROSITE_PATTERNS)|cd13875 (CDD)|cd13849 (CDD)|cd13897 (CDD)|SSF49503 (SUPERFAMILY)|SSF49503 (SUPERFAMILY)|SSF49503 (SUPERFAMILY)
Potra2n8c17469,11495.904369655276,0.6118548672695008,0.1023578901591731,5.977603351515229,2.2644426589375745e-9,1.286145367644262e-6,10,GO:0003979|GO:0005634|GO:0005829|GO:0005982|GO:0005985|GO:0006024|GO:0006065|GO:0009117|GO:0051287|GO:0055114,UDP-glucose 6-dehydrogenase activity|nucleus|cytosol|starch metabolic process|sucrose metabolic process|glycosaminoglycan biosynthetic process|UDP-glucuronate biosynthetic process|nucleotide metabolic process|NAD binding|oxidation-reduction process,Molecular Function|Cellular Component|Cellular Component|Biological Process|Biological Process|Biological Process|Biological Process|Biological Process|Molecular Function|Biological Process,EC:1.1.1.22,UDP-glucose 6-dehydrogenase,noIPR|IPR014026|noIPR|IPR014027|IPR001732|IPR017476|IPR028356|noIPR|IPR017476|IPR028356|noIPR|noIPR|IPR008927|IPR036220|IPR036291,HOMOLOGOUS_SUPERFAMILY|DOMAIN|DOMAIN|DOMAIN|DOMAIN|FAMILY|FAMILY|FAMILY|FAMILY|FAMILY|FAMILY|FAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY,"NAC domain superfamily|UDP-glucose/GDP-mannose dehydrogenase, dimerisation|UDP-glucose/GDP-mannose dehydrogenase, dimerisation|UDP-glucose/GDP-mannose dehydrogenase, C-terminal|UDP-glucose/GDP-mannose dehydrogenase, N-terminal|UDP-glucose/GDP-mannose dehydrogenase|UDP-glucose 6-dehydrogenase, eukaryotic type|UDP-glucose 6-dehydrogenase, eukaryotic type|UDP-glucose/GDP-mannose dehydrogenase|UDP-glucose 6-dehydrogenase, eukaryotic type|UDP-glucose 6-dehydrogenase, eukaryotic type|UDP-glucose 6-dehydrogenase, eukaryotic type|6-phosphogluconate dehydrogenase-like, C-terminal domain superfamily|UDP-glucose/GDP-mannose dehydrogenase, C-terminal domain superfamily|NAD(P)-binding domain superfamily",G3DSA:1.20.5.100 (GENE3D)|PF00984 (PFAM)|G3DSA:3.40.50.720 (GENE3D)|PF03720 (PFAM)|PF03721 (PFAM)|TIGR03026 (TIGRFAM)|PIRSF500133 (PIRSF)|G3DSA:3.40.50.720 (GENE3D)|PIRSF000124 (PIRSF)|PTHR11374 (PANTHER)|PTHR11374:SF47 (PANTHER)|PTHR11374:SF41 (PANTHER)|SSF48179 (SUPERFAMILY)|SSF52413 (SUPERFAMILY)|SSF51735 (SUPERFAMILY)
Potra2n8c17522,31.53771100856435,1.3370964669796699,0.29116730571673066,4.592193013182934,4.386124237729222e-6,4.318090577330666e-4,9,GO:0004601|GO:0005829|GO:0006804|GO:0006979|GO:0030247|GO:0045454|GO:0051920|GO:0055114|GO:0098869,peroxidase activity|cytosol|obsolete peroxidase reaction|response to oxidative stress|polysaccharide binding|cell redox homeostasis|peroxiredoxin activity|oxidation-reduction process|cellular oxidant detoxification,Molecular Function|Cellular Component|Biological Process|Biological Process|Molecular Function|Biological Process|Molecular Function|Biological Process|Biological Process,EC:1.11.1.15|EC:1.11.1.7,Peroxiredoxin|Peroxidase,noIPR|IPR019479|IPR024706|noIPR|IPR000866|noIPR|noIPR|IPR013766|noIPR|IPR036249,HOMOLOGOUS_SUPERFAMILY|DOMAIN|FAMILY|FAMILY|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|HOMOLOGOUS_SUPERFAMILY,"Citrate synthase superfamily|Peroxiredoxin, C-terminal|Peroxiredoxin, AhpC-type|Peroxiredoxin, AhpC-type|Alkyl hydroperoxide reductase subunit C/ Thiol specific antioxidant|Alkyl hydroperoxide reductase subunit C/ Thiol specific antioxidant|Alkyl hydroperoxide reductase subunit C/ Thiol specific antioxidant|Thioredoxin domain|Thioredoxin domain|Thioredoxin-like superfamily",G3DSA:3.40.30.10 (GENE3D)|PF10417 (PFAM)|PIRSF000239 (PIRSF)|G3DSA:3.30.1020.10 (GENE3D)|PF00578 (PFAM)|PTHR43503:SF8 (PANTHER)|PTHR43503 (PANTHER)|PS51352 (PROSITE_PROFILES)|cd03016 (CDD)|SSF52833 (SUPERFAMILY)
Potra2n8c17524,3784.816929969179,0.6842584677117687,0.13671000227529032,5.005182183626115,5.580922207291968e-7,9.583178900288712e-5,8,GO:0005525|GO:0016021|GO:0022857|GO:0045454|GO:0051920|GO:0055085|GO:0055114|GO:0098869,GTP binding|integral component of membrane|transmembrane transporter activity|cell redox homeostasis|peroxiredoxin activity|transmembrane transport|oxidation-reduction process|cellular oxidant detoxification,Molecular Function|Cellular Component|Molecular Function|Biological Process|Molecular Function|Biological Process|Biological Process|Biological Process,EC:1.11.1.15,Peroxiredoxin,IPR006689|noIPR|IPR018108|IPR023395|IPR006689|IPR005225|noIPR|noIPR|noIPR|noIPR|IPR018108|IPR018108|noIPR|IPR027417|IPR023395,FAMILY|FAMILY|REPEAT|HOMOLOGOUS_SUPERFAMILY|FAMILY|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|REPEAT|REPEAT|REPEAT|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY,"Small GTPase superfamily, ARF/SAR type|Small GTPase superfamily, ARF/SAR type|Mitochondrial substrate/solute carrier|Mitochondrial carrier domain superfamily|Small GTPase superfamily, ARF/SAR type|Small GTP-binding protein domain|Small GTP-binding protein domain|Small GTP-binding protein domain|Small GTP-binding protein domain|Small GTP-binding protein domain|Mitochondrial substrate/solute carrier|Mitochondrial substrate/solute carrier|Mitochondrial substrate/solute carrier|P-loop containing nucleoside triphosphate hydrolase|Mitochondrial carrier domain superfamily",PR00328 (PRINTS)|G3DSA:3.40.50.300 (GENE3D)|PF00153 (PFAM)|G3DSA:1.50.40.10 (GENE3D)|PF00025 (PFAM)|TIGR00231 (TIGRFAM)|PTHR46080 (PANTHER)|PTHR46080:SF5 (PANTHER)|PTHR46080 (PANTHER)|PS51417 (PROSITE_PROFILES)|PS50920 (PROSITE_PROFILES)|PS50920 (PROSITE_PROFILES)|cd04150 (CDD)|SSF52540 (SUPERFAMILY)|SSF103506 (SUPERFAMILY)
Potra2n8c17528,146.18104350615377,-1.4981801462962396,0.3300699156393448,-4.538978184044031,5.652748337417292e-6,5.217251184255435e-4,7,GO:0004650|GO:0005576|GO:0005982|GO:0005985|GO:0016829|GO:0047911|GO:0071555,"polygalacturonase activity|extracellular region|starch metabolic process|sucrose metabolic process|lyase activity|galacturan 1,4-alpha-galacturonidase activity|cell wall organization",Molecular Function|Cellular Component|Biological Process|Biological Process|Molecular Function|Molecular Function|Biological Process,EC:3.2.1.67|EC:3.2.1.15,"Galacturan 1,4-alpha-galacturonidase|Polygalacturonase",IPR012334|IPR000743|noIPR|noIPR|noIPR|noIPR|IPR000743|IPR011050,HOMOLOGOUS_SUPERFAMILY|FAMILY|FAMILY|FAMILY|FAMILY|FAMILY|FAMILY|HOMOLOGOUS_SUPERFAMILY,"Pectin lyase fold|Glycoside hydrolase, family 28|Glycoside hydrolase, family 28|Glycoside hydrolase, family 28|Glycoside hydrolase, family 28|Glycoside hydrolase, family 28|Glycoside hydrolase, family 28|Pectin lyase fold/virulence factor",G3DSA:2.160.20.10 (GENE3D)|PF00295 (PFAM)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|PTHR31375:SF26 (PANTHER)|PTHR31375 (PANTHER)|PS00502 (PROSITE_PATTERNS)|SSF51126 (SUPERFAMILY)
Potra2n8c17597,1167.8260574823198,0.5583591413301124,0.12258850580647106,4.554743021434547,5.2449657190294865e-6,4.933512005451095e-4,15,GO:0003400|GO:0003924|GO:0005515|GO:0005525|GO:0005794|GO:0005829|GO:0005886|GO:0016491|GO:0019898|GO:0030127|GO:0045454|GO:0050660|GO:0055114|GO:0070863|GO:0070971,regulation of COPII vesicle coating|GTPase activity|protein binding|GTP binding|Golgi apparatus|cytosol|plasma membrane|oxidoreductase activity|extrinsic component of membrane|COPII vesicle coat|cell redox homeostasis|flavin adenine dinucleotide binding|oxidation-reduction process|positive regulation of protein exit from endoplasmic reticulum|endoplasmic reticulum exit site,Biological Process|Molecular Function|Molecular Function|Molecular Function|Cellular Component|Cellular Component|Cellular Component|Molecular Function|Cellular Component|Cellular Component|Biological Process|Molecular Function|Biological Process|Biological Process|Cellular Component,EC:3.6.1.15,Nucleoside-triphosphate phosphatase,IPR006689|noIPR|IPR006689|noIPR|noIPR|IPR006687|noIPR|IPR027417,FAMILY|FAMILY|FAMILY|FAMILY|FAMILY|FAMILY|FAMILY|HOMOLOGOUS_SUPERFAMILY,"Small GTPase superfamily, ARF/SAR type|Small GTPase superfamily, ARF/SAR type|Small GTPase superfamily, ARF/SAR type|Small GTPase superfamily, ARF/SAR type|Small GTPase superfamily, ARF/SAR type|Small GTPase superfamily, SAR1-type|Small GTPase superfamily, SAR1-type|P-loop containing nucleoside triphosphate hydrolase",PR00328 (PRINTS)|G3DSA:3.40.50.300 (GENE3D)|PF00025 (PFAM)|PTHR45684 (PANTHER)|PTHR45684:SF16 (PANTHER)|PS51422 (PROSITE_PROFILES)|cd00879 (CDD)|SSF52540 (SUPERFAMILY)
Potra2n8c17630,123.8489610493946,-1.9777794584751198,0.45986948336366923,-4.300740818914206,1.7022806584486404e-5,0.0011710316417793737,8,GO:0004675|GO:0005515|GO:0005524|GO:0005886|GO:0006468|GO:0007178|GO:0009069|GO:0016021,transmembrane receptor protein serine/threonine kinase activity|protein binding|ATP binding|plasma membrane|protein phosphorylation|transmembrane receptor protein serine/threonine kinase signaling pathway|serine family amino acid metabolic process|integral component of membrane,Molecular Function|Molecular Function|Molecular Function|Cellular Component|Biological Process|Biological Process|Biological Process|Cellular Component,EC:2.7.11,Transferring phosphorus-containing groups,IPR000719|noIPR|IPR013210|IPR032675|IPR001611|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|IPR017441|IPR000719|IPR011009|noIPR,DOMAIN|DOMAIN|DOMAIN|HOMOLOGOUS_SUPERFAMILY|REPEAT|REPEAT|REPEAT|REPEAT|REPEAT|REPEAT|REPEAT|BINDING_SITE|DOMAIN|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY,"Protein kinase domain|Protein kinase domain|Leucine-rich repeat-containing N-terminal, plant-type|Leucine-rich repeat domain superfamily|Leucine-rich repeat|Leucine-rich repeat|Leucine-rich repeat|Leucine-rich repeat|Leucine-rich repeat|Leucine-rich repeat|Leucine-rich repeat|Protein kinase, ATP binding site|Protein kinase domain|Protein kinase-like domain superfamily|Protein kinase-like domain superfamily",PF00069 (PFAM)|G3DSA:3.30.200.20 (GENE3D)|PF08263 (PFAM)|G3DSA:3.80.10.10 (GENE3D)|PF13855 (PFAM)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|PTHR27001 (PANTHER)|PTHR27001:SF534 (PANTHER)|PTHR27001 (PANTHER)|PTHR27001:SF534 (PANTHER)|PS00107 (PROSITE_PATTERNS)|PS50011 (PROSITE_PROFILES)|SSF56112 (SUPERFAMILY)|SSF52058 (SUPERFAMILY)
